Gene,P-Value,q-value,Fold Change,DEGs
ENSG00000211876.1,3.0304192459607544e-140,1.4908144769932155e-139,-1.2258837074566749,DOWN
ENSG00000241120.1,9.760313779091147e-237,8.387769653906454e-235,-1.224441714344475,DOWN
ENSG00000201736.1,6.113381121265824e-152,3.5618216278561474e-151,-1.220581038817284,DOWN
ENSG00000213003.3,3.626795495959467e-188,4.937469115786404e-187,-1.2195824042840842,DOWN
ENSG00000267795.6,1.2158641742721737e-233,9.036828322293183e-232,1.2154263940127275,UP
ENSG00000231795.1,6.2811069568640805e-186,8.03397401459359e-185,-1.213925424008268,DOWN
ENSG00000267203.1,2.8178065501233017e-199,5.7828119498799095e-198,-1.2136781970052466,DOWN
ENSG00000209042.1,6.194216491063859e-171,5.1307516115739794e-170,-1.2103004479504675,DOWN
ENSG00000234648.1,6.368936603834044e-143,3.267644712787989e-142,1.2084829375201038,UP
ENSG00000212332.1,1.5322739651311456e-171,1.2965395089571232e-170,-1.204799202958587,DOWN
ENSG00000187762.5,7.477155033304458e-146,4.047672508186468e-145,-1.2037554073566588,DOWN
ENSG00000187534.6,4.761411358791379e-235,3.85114154019891e-233,1.2034451240764406,UP
ENSG00000199872.1,1.6772065619432626e-155,1.0249595656319938e-154,-1.2006082823373234,DOWN
ENSG00000207217.1,1.4445468164511226e-130,6.305561500381884e-130,-1.200500221347536,DOWN
ENSG00000234040.3,2.1600884433935946e-164,1.53892311381668e-163,-1.1993474193687408,DOWN
ENSG00000211882.1,6.972038555893771e-137,3.23870034268714e-136,-1.197927585991777,DOWN
ENSG00000199536.1,3.645773644523707e-192,5.795304926266008e-191,-1.1972536233865139,DOWN
ENSG00000213442.5,7.70468720788339e-126,3.229861253304775e-125,1.1972176784038073,UP
ENSG00000270116.1,5.489230417271411e-189,7.82144230440227e-188,-1.1962608663532763,DOWN
ENSG00000117983.17,1.3619286446497888e-78,3.411023472483533e-78,1.1960781734975314,UP
ENSG00000122852.15,7.594205475976762e-37,1.2995684541963965e-36,1.1956251900499701,UP
ENSG00000174938.14,1.8183450863131033e-143,9.399340201806455e-143,1.1933867517363639,UP
ENSG00000241112.1,4.186704520283737e-201,9.065698764393919e-200,-1.1870759937772106,DOWN
ENSG00000207205.1,2.525534284433293e-117,9.322441989518865e-117,-1.1845111624938052,DOWN
ENSG00000259924.1,2.424435775491821e-181,2.594240615798641e-180,-1.1836360899106846,DOWN
ENSG00000199377.1,5.1406418899101016e-101,1.641900719773842e-100,-1.1827771162332366,DOWN
ENSG00000239899.3,3.0943972557035567e-122,1.2244017918251482e-121,-1.1807047345993589,DOWN
ENSG00000232187.1,3.1587281528067936e-198,5.990691324288747e-197,1.1790129149827058,UP
ENSG00000105825.14,2.0634637373634696e-79,5.220354441351924e-79,1.177351202547113,UP
ENSG00000236439.4,1.533371354511121e-131,6.768493137890182e-131,1.1750306246326354,UP
ENSG00000253372.5,1.57351650599352e-170,1.2916926541737851e-169,-1.1747943056408154,DOWN
ENSG00000149435.12,2.7769233799452487e-93,8.123977973244079e-93,1.174315936492686,UP
ENSG00000201217.1,1.2033609080412593e-119,4.570776929714728e-119,-1.1740666845022305,DOWN
ENSG00000099994.11,1.7973354284116634e-99,5.642320123438442e-99,1.173593746427371,UP
ENSG00000021300.14,4.428466323447417e-298,3.0445705973700992e-295,1.1735535042155412,UP
ENSG00000143365.19,9.556881302218942e-215,3.6001950111098756e-213,1.1717959949943995,UP
ENSG00000213891.3,2.9422766433396205e-169,2.3117887911954164e-168,-1.1708237576202023,DOWN
ENSG00000222460.1,8.740508385743314e-184,1.0405367125884897e-182,-1.170283745113163,DOWN
ENSG00000167363.14,3.691309243660385e-297,1.6918500700110097e-294,1.1699938173829205,UP
ENSG00000277224.2,7.266745010803814e-157,4.58338274764002e-156,-1.1675141576637147,DOWN
ENSG00000234925.2,2.717495762042458e-169,2.141293222239759e-168,-1.1633111753121872,DOWN
ENSG00000238728.1,1.2328886460057248e-156,7.758452577839229e-156,-1.1631912095306363,DOWN
ENSG00000232608.1,4.912589717323017e-156,3.0495760096248975e-155,-1.1623130801127568,DOWN
ENSG00000273802.2,1.6831527365995317e-152,9.890320567625453e-152,-1.1617797280512603,DOWN
ENSG00000167105.8,3.150998104218493e-276,9.284759717265212e-274,1.1597684194176945,UP
ENSG00000266245.1,1.8464131903291892e-178,1.8199413166327134e-177,-1.1594026224580816,DOWN
ENSG00000201772.1,1.1930081950331333e-175,1.1046372176232716e-174,-1.1591835290942636,DOWN
ENSG00000200742.1,7.556587385013039e-149,4.249614582573795e-148,-1.1580762131353826,DOWN
ENSG00000201724.1,1.296678981564513e-156,8.141249313475824e-156,-1.1577498249195108,DOWN
ENSG00000207034.1,2.3110171780402767e-152,1.3521909020448428e-151,-1.156287587450928,DOWN
ENSG00000136149.6,6.73098032422505e-158,4.345116406483307e-157,1.1557803531965485,UP
ENSG00000215156.5,3.8864696199020805e-167,2.9122047560574174e-166,-1.1556243186351072,DOWN
ENSG00000242640.1,1.5224906053919881e-148,8.544590132301974e-148,1.1540173798495112,UP
ENSG00000115255.12,4.041988578596666e-166,2.940600156386463e-165,1.153945669296361,UP
ENSG00000258667.2,3.335471780480929e-181,3.555250928807192e-180,-1.1534501531926944,DOWN
ENSG00000206728.1,3.402091578470859e-141,1.7041442332959674e-140,-1.1529709440608333,DOWN
ENSG00000240853.3,1.108130848491903e-166,8.169865504967113e-166,-1.152802429950162,DOWN
ENSG00000003249.15,2.5571546743029837e-211,7.991108357196824e-210,1.1504756735873092,UP
ENSG00000174501.14,2.1981764974238284e-147,1.2138524835171744e-146,-1.1482499617151263,DOWN
ENSG00000196188.12,2.3308461727954013e-77,5.764232891355533e-77,1.1470561895727767,UP
ENSG00000186847.6,1.0347597922777202e-33,1.711118117115893e-33,-1.1448055374149808,DOWN
ENSG00000229119.3,2.7076830773396308e-121,1.0532006312141421e-120,1.1423111081228652,UP
ENSG00000108176.15,4.7734680590272734e-132,2.1241160456836574e-131,1.1371785854635226,UP
ENSG00000178531.6,2.114691343060911e-163,1.4873148832269833e-162,1.134148073441028,UP
ENSG00000256436.1,2.4697356838616986e-228,1.4764724196999287e-226,-1.134018527453752,DOWN
ENSG00000275713.2,1.8047251378903375e-170,1.4726985546582874e-169,-1.1335536668108548,DOWN
ENSG00000147168.13,3.484767220075561e-233,2.5218710145283666e-231,1.1333513130738528,UP
ENSG00000123838.11,2.496452620926778e-63,5.431364483820126e-63,1.1315483017810697,UP
ENSG00000127324.9,1.5572568053241985e-102,5.04411803844705e-102,1.130396394453058,UP
ENSG00000231747.1,5.2243327040133974e-183,5.986214556682017e-182,1.129459011429323,UP
ENSG00000251880.1,2.281458402568526e-163,1.6005129099651647e-162,-1.1287677517679437,DOWN
ENSG00000261267.1,4.0475119132298797e-213,1.4270074053054063e-211,-1.1261662610314356,DOWN
ENSG00000225907.1,1.077786539327099e-203,2.6463508778120733e-202,-1.1258167505066667,DOWN
ENSG00000196787.3,9.467075541022081e-156,5.811262887904179e-155,-1.1253576484042318,DOWN
ENSG00000275227.1,4.1797588745431306e-163,2.917344392130358e-162,-1.1252837142425527,DOWN
ENSG00000006016.11,3.0745788856749017e-84,8.137720823489874e-84,1.1243557249358218,UP
ENSG00000147804.10,1.1196577252624466e-194,1.8660962087707444e-193,1.1229529629656703,UP
ENSG00000131771.14,5.2760886190995955e-124,2.1400064457999834e-123,1.121280587613847,UP
ENSG00000226781.1,1.837893752804529e-180,1.907248234042436e-179,1.1206357510853886,UP
ENSG00000183562.3,8.203915451982395e-227,4.512153498590317e-225,-1.1205419133713508,DOWN
ENSG00000182195.9,3.196024784377939e-157,2.0251309117602147e-156,1.120352165839673,UP
ENSG00000277258.5,2.368607091708285e-203,5.713745177366477e-202,1.1194993768150268,UP
ENSG00000122133.17,9.624250460244581e-64,2.1122656636610217e-63,1.1167386169314755,UP
ENSG00000158825.6,1.5431801468083195e-117,5.7116358058181404e-117,1.1151678330046009,UP
ENSG00000129654.8,2.7447526512584355e-114,9.764643972782273e-114,1.1144596792021209,UP
ENSG00000202078.1,3.3370443199217494e-152,1.9483804415679004e-151,-1.1141130423551449,DOWN
ENSG00000203814.6,2.675231590115753e-157,1.6990500861012287e-156,-1.1136418336632774,DOWN
ENSG00000173467.9,2.2375698388429126e-82,5.843605941897444e-82,1.1094213904019168,UP
ENSG00000266538.1,1.2966873399498012e-157,8.312098333011547e-157,-1.1091789178862899,DOWN
ENSG00000274093.1,2.0214711012666975e-162,1.3967451076591502e-161,-1.108513770384757,DOWN
ENSG00000201900.1,7.87572131258422e-155,4.74961263368566e-154,-1.1084362039391973,DOWN
ENSG00000207475.1,5.5132368042869344e-145,2.9496889517099355e-144,-1.1077229367569956,DOWN
ENSG00000277563.1,2.3216109927690233e-122,9.199467190367168e-122,-1.1069887785663746,DOWN
ENSG00000137970.7,5.911919561809184e-153,3.496296515048442e-152,1.1051440362275726,UP
ENSG00000174807.4,2.9465015034068287e-140,1.4521288771270215e-139,1.1049537025570482,UP
ENSG00000197837.3,6.311979157829871e-227,3.542437282455539e-225,-1.1045947497105084,DOWN
ENSG00000266668.1,9.605092834612723e-123,3.8336727569208975e-122,-1.1010381995102354,DOWN
ENSG00000105131.8,3.059864397738727e-135,1.3931501810896522e-134,1.0996718459195498,UP
ENSG00000275373.1,1.972436929229589e-96,5.954118062987234e-96,-1.0987625480496566,DOWN
ENSG00000238317.2,2.6439224118172743e-166,1.9285906186996032e-165,-1.0972783114464981,DOWN
ENSG00000276107.1,1.2147804387458835e-114,4.3441433115099865e-114,-1.0952631728728044,DOWN
ENSG00000237892.1,1.0957827358094846e-144,5.828631573454706e-144,-1.0936312982268883,DOWN
ENSG00000212124.2,8.220690025936338e-214,3.0142530095099907e-212,-1.0932646842914437,DOWN
ENSG00000241529.3,6.7718395417000315e-137,3.1510251674577133e-136,-1.0931402118811275,DOWN
ENSG00000211879.1,6.95538474936238e-120,2.652886000103543e-119,-1.092733699405561,DOWN
ENSG00000287269.1,2.535343773677701e-222,1.202102651312703e-220,-1.0910942811442332,DOWN
ENSG00000171401.15,2.7660403943956985e-39,4.8418912059759204e-39,-1.0889824362548606,DOWN
ENSG00000233913.7,3.075141355137267e-88,8.576712704490348e-88,1.085043397286915,UP
ENSG00000286334.1,9.54008939106897e-181,1.0013452605129644e-179,-1.0842377912570396,DOWN
ENSG00000252759.1,3.0146004368524895e-128,1.297363255296455e-127,-1.082907366913597,DOWN
ENSG00000204632.11,1.7384973936884858e-169,1.3738125955871656e-168,1.0826700396441962,UP
ENSG00000254463.1,5.552181431889816e-169,4.288904195982302e-168,-1.0816528667677094,DOWN
ENSG00000221639.1,2.780944147993291e-161,1.8698279723671272e-160,-1.0813229030247389,DOWN
ENSG00000096088.16,2.0370200568363837e-34,3.380691102172635e-34,1.0772919420009686,UP
ENSG00000279541.1,4.055871657022493e-210,1.1740681112433534e-208,-1.0756335647781023,DOWN
ENSG00000207258.1,2.2870892709524022e-69,5.31207389790465e-69,-1.0745457289774865,DOWN
ENSG00000241985.1,2.28067061861889e-167,1.7136186342081824e-166,-1.072528681616225,DOWN
ENSG00000228446.2,1.8653125596806802e-223,9.326562798403401e-222,-1.069870083429214,DOWN
ENSG00000179913.11,2.5039487777268593e-95,7.492773818007469e-95,1.069361757705618,UP
ENSG00000204839.9,3.6088901370125864e-154,2.152808650061738e-153,1.0667541246895398,UP
ENSG00000279384.1,1.2796339330447269e-274,2.9324944298941656e-272,-1.065712370626196,DOWN
ENSG00000269971.1,1.9313700924098585e-170,1.5713809923452992e-169,-1.0655280039762105,DOWN
ENSG00000112812.16,4.1559488905204587e-237,3.823819165966235e-235,1.0613658192542677,UP
ENSG00000201944.1,5.784983730416911e-148,3.233476678586688e-147,-1.0606397962366667,DOWN
ENSG00000103316.12,4.2217452876844444e-144,2.21139038878709e-143,1.0603681074476015,UP
ENSG00000261049.2,4.5192889093010675e-167,3.368033739994021e-166,-1.0599220983007196,DOWN
ENSG00000265871.1,9.617963262322186e-118,3.579079698428419e-117,-1.0585253906274095,DOWN
ENSG00000236060.2,1.3900238938451865e-79,3.519857926403557e-79,1.0583107855988085,UP
ENSG00000086570.12,3.6099049851805906e-87,9.887687957416956e-87,-1.0562641252299296,DOWN
ENSG00000002726.21,1.2614614403403004e-109,4.341700827203787e-109,1.055640143426245,UP
ENSG00000225200.2,9.632012748379794e-170,7.655501461862553e-169,1.0541759165709224,UP
ENSG00000202081.1,1.1373264106555701e-93,3.3343791357172896e-93,-1.0535308870406968,DOWN
ENSG00000135976.20,3.7100748325610736e-199,7.501989551134524e-198,-1.0506358206175477,DOWN
ENSG00000143320.9,2.2777468068995644e-45,4.246646589134781e-45,1.048741512937351,UP
ENSG00000225224.1,6.282260828077966e-190,9.189477275114047e-189,-1.0481795861190748,DOWN
ENSG00000213613.2,1.5085101921542684e-156,9.449665212811476e-156,-1.0480412979449347,DOWN
ENSG00000207750.1,2.188930469314132e-136,1.0116905530443467e-135,-1.0458721183222384,DOWN
ENSG00000135744.8,4.6651094197123856e-147,2.5555878295237172e-146,1.0445307500949514,UP
ENSG00000205517.13,3.3684701764597943e-242,3.7053171941057737e-240,1.0444472695426978,UP
ENSG00000201448.1,1.281675577237649e-108,4.362138412628137e-108,-1.0435150614737214,DOWN
ENSG00000214359.3,9.605964186286543e-178,9.400854630707472e-177,-1.0430726111023958,DOWN
ENSG00000199436.1,1.321135703464182e-123,5.327160094613637e-123,-1.0403891173545932,DOWN
ENSG00000150281.7,2.122812902863628e-190,3.138567463911278e-189,1.0391172794095196,UP
ENSG00000203883.7,1.0908013291313875e-195,1.9228869584046894e-194,1.0390184545210333,UP
ENSG00000236559.1,4.253455170431146e-142,2.1581183982814854e-141,-1.0382212519605245,DOWN
ENSG00000238711.1,1.895062834701737e-132,8.460101940632754e-132,-1.0377587127972083,DOWN
ENSG00000200814.1,3.2836578678746005e-139,1.592603022337769e-138,-1.0363218048560892,DOWN
ENSG00000149260.18,1.68018956198565e-201,3.7565213784232015e-200,1.034651961833614,UP
ENSG00000286153.1,4.9737871787407965e-145,2.666260183535515e-144,-1.0339868671647758,DOWN
ENSG00000253030.1,1.59167483127412e-161,1.075455967077108e-160,-1.032902697884,DOWN
ENSG00000181722.17,1.0003300358276539e-149,5.671974429950615e-149,-1.0309729796118032,DOWN
ENSG00000113924.12,4.035405818242434e-109,1.3819882939186419e-108,1.0305245420744482,UP
ENSG00000233559.2,3.4412087555821477e-97,1.0468278847180206e-96,-1.0293292440213775,DOWN
ENSG00000124635.9,2.9907613093828164e-144,1.5816526155389895e-143,-1.0286576623940105,DOWN
ENSG00000207313.1,2.8761762403265144e-162,1.9675334977357997e-161,-1.028553679382121,DOWN
ENSG00000229314.5,7.324583997098973e-123,2.940526422193018e-122,1.0269719589802508,UP
ENSG00000235677.1,2.8077675213470386e-210,8.302538369574576e-209,-1.0261403997254892,DOWN
ENSG00000197153.5,8.478702535856307e-124,3.428887054941889e-123,-1.023535938515235,DOWN
ENSG00000104783.14,6.244788330176543e-115,2.23900494237099e-114,1.022349555625528,UP
ENSG00000279862.1,1.256584637122705e-199,2.617884660672302e-198,-1.0205564673811778,DOWN
ENSG00000234604.2,1.3883072940451355e-90,3.952220557581907e-90,-1.020274383959172,DOWN
ENSG00000206838.1,9.905582777712929e-142,4.9890755748554125e-141,-1.019786804839545,DOWN
ENSG00000161798.7,1.0737555764267569e-63,2.3509775757751446e-63,1.0189120933962859,UP
ENSG00000188322.8,3.802946004125004e-127,1.6163989971165007e-126,1.01755414006238,UP
ENSG00000208018.1,1.1564367324407727e-99,3.642841940678265e-99,-1.0174867077926404,DOWN
ENSG00000207234.1,1.549405127556173e-134,7.008000165755716e-134,-1.0169405459984315,DOWN
ENSG00000224611.1,1.5334398521641458e-166,1.127529303061872e-165,-1.0158904699235476,DOWN
ENSG00000238829.1,1.0706970389691938e-78,2.684062768610103e-78,-1.015633886074738,DOWN
ENSG00000234036.4,1.8336012715664092e-193,2.9316299400044334e-192,-1.0136687790864876,DOWN
ENSG00000233762.3,5.801222783853918e-111,2.0194129943795284e-110,1.0131342248449087,UP
ENSG00000265462.1,1.5201629362212716e-144,8.05481324587379e-144,-1.0129987898894959,DOWN
ENSG00000206848.1,6.846950059382568e-146,3.7138289276729906e-145,-1.0127978881550663,DOWN
ENSG00000257702.3,3.128163609629722e-236,2.606803008024768e-234,1.0122339195047756,UP
ENSG00000270640.1,5.404529911208414e-156,3.347400282843049e-155,-1.0113184328318792,DOWN
ENSG00000207563.1,4.4562718977433785e-88,1.2378533049287163e-87,-1.0110632098353998,DOWN
ENSG00000243279.4,2.275838222028757e-207,5.960528676741982e-206,1.0093436088807983,UP
ENSG00000201176.1,1.4439376921891924e-137,6.8344727255082255e-137,-1.0090548954315817,DOWN
ENSG00000233426.3,5.674999334023896e-141,2.811936606948777e-140,1.008855318216835,UP
ENSG00000167641.11,7.38298084270373e-184,8.82747709453707e-183,1.0087715057196867,UP
ENSG00000225920.2,2.0931528830002102e-178,2.055775152946635e-177,-1.0086352124722786,DOWN
ENSG00000161055.4,4.9682656736793365e-37,8.517911847018813e-37,1.00788478503901,UP
ENSG00000219507.4,1.2323125306722491e-162,8.536169922792658e-162,1.005418047293535,UP
ENSG00000275017.1,4.731057397473885e-174,4.210487975098118e-173,-1.005415704668879,DOWN
ENSG00000256812.2,8.252984593913562e-76,2.0120308185516217e-75,-1.0022911089636803,DOWN
ENSG00000271064.1,6.104363667889359e-180,6.28726595007331e-179,-1.0008639983027197,DOWN
