Gene,P-Value,q-value,Fold Change,DEGs
ENSG00000186081.12,9.228368097081259e-23,1.3448867126112062e-22,-1.2297987937442956,DOWN
ENSG00000187534.6,1.2275213556301619e-214,1.5070016642781003e-213,-1.2289380391995381,DOWN
ENSG00000220842.6,1.5290011000250332e-195,1.406271914738743e-194,-1.2275271318396779,DOWN
ENSG00000232187.1,1.2493235384229374e-190,1.066968860454372e-189,-1.2275114534857028,DOWN
ENSG00000239503.1,1.9687563855670727e-177,1.3811428725279208e-176,1.2264578006674787,UP
ENSG00000265195.1,3.249130455556064e-184,2.5098620092076334e-183,1.2235250622652292,UP
ENSG00000279862.1,2.488132272679065e-277,8.552954687334285e-276,1.2228541180819494,UP
ENSG00000228481.1,2.5302124498904684e-125,9.772590220784814e-125,1.2211373482760373,UP
ENSG00000252759.1,1.1402010699884275e-148,5.569365794792497e-148,1.2206368201952955,UP
ENSG00000156298.13,5.761029622049301e-168,3.536346308177584e-167,-1.2203161255714838,DOWN
ENSG00000204305.14,4.75071566010162e-62,1.0222588470484706e-61,-1.2190188761536964,DOWN
ENSG00000211871.1,6.646372473498288e-162,3.707408580551783e-161,1.218965688492086,UP
ENSG00000279541.1,9.881716300619324e-249,1.9691825961379087e-247,1.2135720898493703,UP
ENSG00000267203.1,1.9072697174765114e-173,1.2399507619528146e-172,1.2133309183880083,UP
ENSG00000230084.6,3.1009853897283747e-258,7.106424851460859e-257,1.213001403591624,UP
ENSG00000275713.2,1.489623904248915e-174,9.942878001661448e-174,1.2105798479754886,UP
ENSG00000237991.3,1.7113148732480874e-206,1.8675063100921587e-205,-1.210058178225288,DOWN
ENSG00000214359.3,6.169040752221168e-223,8.611605110968636e-222,1.207300023328933,UP
ENSG00000225224.1,1.0857206955946532e-235,1.715937880968561e-234,1.2063964072787736,UP
ENSG00000213260.3,1.124509149684999e-200,1.14110707071356e-199,-1.2061504365287496,DOWN
ENSG00000135976.20,9.333045494547708e-246,1.7948164412591746e-244,1.2053223851843526,UP
ENSG00000109846.9,1.1778909270119777e-208,1.3167479875133897e-207,-1.203146238432074,DOWN
ENSG00000174807.4,4.973251882675924e-150,2.450975390207669e-149,-1.2027087105616194,DOWN
ENSG00000253372.5,1.1695849591947378e-156,6.126397405305769e-156,1.1992115569374537,UP
ENSG00000275017.1,4.107488456396704e-235,6.41795071311985e-234,1.1979625720888938,UP
ENSG00000213197.3,4.674214058568511e-134,2.0053180438476453e-133,1.196878465017959,UP
ENSG00000234925.2,7.160044715601497e-158,3.7938579899622576e-157,1.1949458495441587,UP
ENSG00000233426.3,3.3885521041133933e-184,2.610229211852054e-183,-1.193267393328095,DOWN
ENSG00000252770.1,1.467468067532147e-94,4.2749334594421655e-94,1.192008917127518,UP
ENSG00000137970.7,3.5211970241921116e-160,1.913694034887017e-159,-1.1917125872863674,DOWN
ENSG00000207313.1,9.728222087811849e-203,1.0095324808106636e-201,1.1911151198541508,UP
ENSG00000206612.1,1.3568750266010727e-238,2.2892063332226686e-237,1.188817540297863,UP
ENSG00000265462.1,1.4148063702075825e-184,1.095976765653761e-183,1.1863715082504442,UP
ENSG00000238317.2,3.513753893582068e-174,2.3283911343013705e-173,1.1828833640212402,UP
ENSG00000232545.1,1.9538848140653412e-230,2.920208281891135e-229,1.1825456282289848,UP
ENSG00000225920.2,1.3762554117798881e-230,2.0681433783577554e-229,1.1808858727642229,UP
ENSG00000235552.4,1.689802108619795e-195,1.5489852662348123e-194,-1.1788080942429167,DOWN
ENSG00000183779.7,2.7613097644874706e-106,8.954719165495925e-106,-1.1774733245589954,DOWN
ENSG00000125144.14,1.3563285019378793e-136,5.9110988594757015e-136,-1.17322002046114,DOWN
ENSG00000201448.1,1.7132222540360476e-124,6.561784399163135e-124,1.1725111150859397,UP
ENSG00000241112.1,4.549840684076425e-169,2.8243932011761104e-168,1.1700101356652166,UP
ENSG00000147168.13,2.0729374673039214e-218,2.7539024324085913e-217,-1.1687803370850047,DOWN
ENSG00000206848.1,3.769214291954872e-179,2.720561496817821e-178,1.1671684716216344,UP
ENSG00000207234.1,5.949657714452089e-163,3.3459220275548554e-162,1.1669066261924788,UP
ENSG00000254463.1,1.6122557205607583e-175,1.0974512949361598e-174,1.1619848429661652,UP
ENSG00000272211.1,7.558781508446123e-198,7.319242657826352e-197,1.160491028163418,UP
ENSG00000201176.1,1.432255618292675e-167,8.733265965199237e-167,1.1601763678824168,UP
ENSG00000237111.1,1.4946576676580235e-87,4.081736431042269e-87,1.1561248483744273,UP
ENSG00000274290.3,1.8974536e-316,1.1595549652e-314,1.154951482383883,UP
ENSG00000124102.5,7.494121334374624e-39,1.2674559452355606e-38,-1.1546681590141863,DOWN
ENSG00000261267.1,2.0180394068490143e-196,1.907081913688931e-195,1.1531760452193083,UP
ENSG00000223946.1,1.0705336849149175e-136,4.672964497644481e-136,1.1526699276545866,UP
ENSG00000240853.3,7.71584911170917e-146,3.6773977568804535e-145,1.152436526091414,UP
ENSG00000213891.3,1.1017174370316756e-142,5.0919713476253915e-142,1.152194436351572,UP
ENSG00000149021.7,3.46058580487619e-38,5.813445915338743e-38,-1.1511094555988748,DOWN
ENSG00000181722.17,9.995767835873278e-170,6.233188559784923e-169,1.1492160807650589,UP
ENSG00000276107.1,1.794266473998671e-112,6.198784929015509e-112,1.1485004599194917,UP
ENSG00000207205.1,8.356763075477804e-96,2.4552455617055515e-95,1.1434755903124307,UP
ENSG00000206728.1,8.830879418191537e-122,3.313085729880863e-121,1.143301645394939,UP
ENSG00000150281.7,3.106154137836925e-210,3.529720611178324e-209,-1.1431463333536556,DOWN
ENSG00000154133.15,7.0194896767779074e-279,2.474820078351185e-277,-1.142618737353073,DOWN
ENSG00000211593.2,5.892351978330523e-88,1.6155501436100636e-87,1.142594058143066,UP
ENSG00000237892.1,3.765351927572938e-140,1.703078585662102e-139,1.1408997509258998,UP
ENSG00000242472.1,3.5118436120736344e-93,1.0039053984617978e-92,1.1387692858233271,UP
ENSG00000273742.1,2.3755951053584804e-125,9.188307369529988e-125,1.138273950213717,UP
ENSG00000228280.1,4.7678765046682044e-124,1.821063942755217e-123,1.1373206456988516,UP
ENSG00000267682.1,1.196870020369516e-239,2.083159845579854e-238,1.1331915916733446,UP
ENSG00000235408.6,3.6163207956211738e-267,9.944882187958229e-266,1.130119469948383,UP
ENSG00000243199.1,4.241205244380976e-207,4.6840620168866205e-206,-1.1297075136891397,DOWN
ENSG00000168309.18,7.004295075909504e-110,2.3576268615362467e-109,-1.1291851571057987,DOWN
ENSG00000201724.1,1.2838837975187575e-129,5.230637693594938e-129,1.128984901464001,UP
ENSG00000196912.12,2.2308696691484592e-262,5.5771741728711475e-261,1.127787300839271,UP
ENSG00000225200.2,2.230097662934715e-174,1.4849318578863112e-173,-1.1273356878425407,DOWN
ENSG00000224611.1,4.766306910524136e-187,3.900995239268266e-186,1.1268089146045095,UP
ENSG00000072163.20,4.29e-321,2.87645e-319,-1.126213049612142,DOWN
ENSG00000240163.1,2.4648951470964566e-143,1.1430795370177497e-142,1.125359959065198,UP
ENSG00000228446.2,7.934298815043792e-220,1.074843435535489e-218,1.1243214964155883,UP
ENSG00000114854.8,2.061824521039802e-96,6.090244288785667e-96,-1.124209040536675,DOWN
ENSG00000200814.1,1.9645716914128318e-147,9.461597463021518e-147,1.1232749170109801,UP
ENSG00000197238.5,1.5729614871342597e-269,4.601749031509802e-268,1.1224076419962183,UP
ENSG00000175592.9,5.33600465560097e-106,1.7243258287782219e-105,-1.1202701902782208,DOWN
ENSG00000219507.4,1.5281581051764208e-183,1.1705946488120214e-182,-1.1176627655838365,DOWN
ENSG00000252874.2,1.1616466847674875e-181,8.752132556467372e-181,1.1166074288375643,UP
ENSG00000269365.2,2.6062718381858773e-165,1.5413435602174543e-164,1.116441254514912,UP
ENSG00000201736.1,7.684039870196926e-109,2.5367478563075087e-108,1.1158804579041777,UP
ENSG00000207357.1,1.9369185739314217e-108,6.363830440037527e-108,1.1149395116791685,UP
ENSG00000263266.2,5.14610103866489e-127,2.0187985529712476e-126,-1.1142302720143866,DOWN
ENSG00000212802.4,4.232340246244638e-170,2.663372008506351e-169,-1.1126874525040529,DOWN
ENSG00000277258.5,2.396039058252318e-174,1.5915718382110807e-173,-1.1125833185469707,DOWN
ENSG00000167600.14,1.3045348074168508e-79,3.340289311355996e-79,-1.1123828163631122,DOWN
ENSG00000271749.1,2.783390937628049e-208,3.086421402611748e-207,1.1123398661458959,UP
ENSG00000167874.7,1.12112455e-314,6.5597713044e-313,-1.111918733838641,DOWN
ENSG00000266245.1,3.5101971161004454e-141,1.5981857730589776e-140,1.111287594260014,UP
ENSG00000229119.3,4.713343757699651e-100,1.4322315285827667e-99,-1.1083104029733708,DOWN
ENSG00000235677.1,8.077202271907454e-222,1.110615312387275e-220,1.108061722995294,UP
ENSG00000213613.2,3.3606510524722776e-156,1.753660416375477e-155,1.1073439946366759,UP
ENSG00000187762.5,1.0243450190894443e-105,3.2908280402990325e-105,1.10523737883746,UP
ENSG00000278467.1,1.079530208547607e-275,3.620375699397463e-274,1.104976274366021,UP
ENSG00000266541.1,6.308980877574658e-174,4.1506453141938535e-173,1.1048996834419604,UP
ENSG00000160867.15,3.0107979469610214e-179,2.178866935300739e-178,-1.1028386015111813,DOWN
ENSG00000202081.1,4.449122877167745e-91,1.2497536171819509e-90,1.0999294132564301,UP
ENSG00000234329.1,1.1858454352478426e-237,1.9645029800792573e-236,1.0982927000124845,UP
ENSG00000238311.1,2.7564446520523396e-109,9.17702517329774e-109,1.097151072949495,UP
ENSG00000244490.1,5.696267190141845e-264,1.4639939040084182e-262,1.0958501770747517,UP
ENSG00000203883.7,5.772475016000218e-193,5.071663352715847e-192,-1.0926820904696102,DOWN
ENSG00000286334.1,6.999032584550903e-160,3.781402673382119e-159,1.0899156176272178,UP
ENSG00000171056.8,4.630997470512653e-206,4.994212958395999e-205,-1.0889241512354269,DOWN
ENSG00000178531.6,1.3006249663053493e-129,5.291003930975903e-129,-1.0864507409387734,DOWN
ENSG00000177464.5,2.7244258584028266e-268,7.645072561844666e-267,-1.08104782161693,DOWN
ENSG00000253755.1,3.6599148130303477e-36,6.030416857899015e-36,-1.0809738252917784,DOWN
ENSG00000236086.4,4.3389228403859504e-188,3.5939872924883624e-187,1.07907190113365,UP
ENSG00000105538.10,7.00176987300552e-285,3.0085729923070595e-283,-1.07525786031097,DOWN
ENSG00000124785.9,5.246362013693435e-150,2.580947323373336e-149,-1.07320064662882,DOWN
ENSG00000181524.6,1.3696115805596806e-159,7.370708114557968e-159,-1.0718321749367212,DOWN
ENSG00000271533.1,1.420929648662897e-199,1.420929648662897e-198,1.0700644383261824,UP
ENSG00000273142.1,7.811141294084053e-179,5.579386638631466e-178,-1.0694418014234714,DOWN
ENSG00000207864.3,1.0426427170672396e-80,2.6948002555779217e-80,1.0689128442735414,UP
ENSG00000103241.7,2.005225953442185e-262,5.059056304555972e-261,-1.0687916993908173,DOWN
ENSG00000121552.4,1.3817754865259393e-68,3.1851488582953337e-68,-1.0679802566878265,DOWN
ENSG00000253030.1,8.321066058615663e-153,4.198703057099646e-152,1.0671611427068144,UP
ENSG00000228288.7,2.135863342168669e-115,7.530287424312615e-115,-1.0668625903673004,DOWN
ENSG00000234498.3,1.0121213821584125e-176,7.010916375152733e-176,-1.0658659982445848,DOWN
ENSG00000287269.1,2.1212219231756397e-179,1.543217007601325e-178,1.0594848472553862,UP
ENSG00000251728.1,5.55200463483548e-172,3.592473587246487e-171,1.0584968801319357,UP
ENSG00000171243.8,4.200004230420049e-81,1.0875717169166794e-80,-1.0547698589485377,DOWN
ENSG00000259924.1,1.0175171977363548e-120,3.766046155820963e-120,1.052786209481447,UP
ENSG00000121089.4,1.8250063569261156e-157,9.632951020243413e-157,-1.0514853376513609,DOWN
ENSG00000183019.7,3.304310799390197e-89,9.141704927890384e-89,-1.050582621541956,DOWN
ENSG00000213277.3,6.156680196580242e-195,5.606248523376049e-194,1.0496438657484686,UP
ENSG00000211595.2,2.250706059664773e-79,5.746928193201602e-79,1.0491106670126589,UP
ENSG00000124191.18,6.36877040784856e-271,1.9460131801759485e-269,-1.0490619940967771,DOWN
ENSG00000215158.9,0.0,1e-320,1.048423353415566,UP
ENSG00000252192.1,1.2214141153292164e-203,1.2771440369411959e-202,1.0483713988408043,UP
ENSG00000170323.9,1.3688026259791522e-61,2.9407868917520847e-61,-1.0465687471787384,DOWN
ENSG00000156076.10,2.7390919082738567e-48,5.1451521501045804e-48,-1.0461401522158822,DOWN
ENSG00000237672.1,3.639777955505045e-238,6.103286205877361e-237,1.0444794344037547,UP
ENSG00000182195.9,1.863782907294497e-116,6.604900766829725e-116,-1.0405154726912222,DOWN
ENSG00000224727.1,7.102802832160282e-185,5.564874013800791e-184,1.0386397605449484,UP
ENSG00000157570.12,2.8134282969113294e-200,2.8236962833964075e-199,-1.0357449421807152,DOWN
ENSG00000229204.3,5.037238628988186e-207,5.540962491887004e-206,-1.0354660078613864,DOWN
ENSG00000206739.1,4.213998810835202e-179,3.033637887381363e-178,1.034510275249825,UP
ENSG00000125740.14,5.050994802975e-64,1.1112188566545e-63,-1.0307398246319122,DOWN
ENSG00000221518.1,1.1301852926142348e-168,6.9842911341329125e-168,1.02679277783154,UP
ENSG00000225447.1,2.2244390934763907e-239,3.8232546919125466e-238,1.0232297294220623,UP
ENSG00000277203.1,2.286115686405313e-164,1.3319529952573328e-163,-1.0215905847890074,DOWN
ENSG00000241985.1,1.027694064457076e-130,4.23711945615736e-130,1.020975873367472,UP
ENSG00000204632.11,2.026523566558477e-129,8.231816555444331e-129,-1.020828795861605,DOWN
ENSG00000256968.1,5.874760959939278e-181,4.366376389144058e-180,-1.0207735981440127,DOWN
ENSG00000168481.9,1.5751382161507183e-103,4.99035725162958e-103,-1.0181005861113244,DOWN
ENSG00000270257.1,2.841409924870676e-187,2.3325006845953312e-186,1.014581479737034,UP
ENSG00000226318.1,7.298912141527063e-216,9.165300634337637e-215,1.0138589697560632,UP
ENSG00000200913.1,2.8410034848168863e-199,2.8204908242766923e-198,1.0127031279937455,UP
ENSG00000218175.2,6.994763726208562e-130,2.8581872581089963e-129,-1.0114746344468968,DOWN
ENSG00000227077.3,7.177850631766898e-196,6.713975931074479e-195,-1.0101513790304166,DOWN
ENSG00000099994.11,7.105054398859265e-64,1.5606149837749983e-63,-1.0092135082087381,DOWN
ENSG00000197568.14,1.2503768552472488e-158,6.6897594395524005e-158,-1.0090023875571508,DOWN
ENSG00000260229.1,6.670045513246215e-176,4.574220738510496e-175,1.0039641405442354,UP
ENSG00000180389.7,1.1630192120458957e-191,9.963560227807519e-191,-1.003784936484604,DOWN
ENSG00000251139.2,1.7869251305199856e-101,5.5400722761329884e-101,1.001135993428138,UP
